time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.000000000000002,-1.357313696,-0.959331340392,18.1648586674,6.28016462602,0.133159600239,0.0,-1.68516230249,-0.877621101063,5.02661727669,0.102888318931,0.0518556577343,0.0,479.13596290273597,478.6484783204423,478.2355201124927,478.68195777942316
3.0600000000000023,-1.4608710731,-1.01205232786,18.4666772276,0.00359307555059,0.136329821183,0.0,-1.76704400415,-0.879190049369,5.03388965438,0.121890885168,0.0547301509096,0.0,433.97908495111665,434.22222648758367,434.4765279556408,436.0778668039888
3.1200000000000023,-1.56968918852,-1.06473825782,18.7709931262,0.0108632045485,0.13963284528,0.0,-1.86052543029,-0.876305456371,5.1095346747,0.119685599783,0.0556830848432,0.0,455.72442626332077,455.80255103607595,457.57425921754617,457.41143917266464
3.1800000000000024,-1.68535649271,-1.1170085701,19.0881114207,0.0178718865224,0.142544143588,0.0,-1.99528407027,-0.865086370292,5.45928766105,0.110341028456,0.0276606291742,0.0,536.5548424333721,534.6497278221368,536.0589225346691,535.433127257901
3.2400000000000024,-1.8076251609,-1.16862085006,19.4153263353,0.0246411208948,0.144405478267,0.0,-2.0805289478,-0.854760701147,5.44785424746,0.117364334005,0.0370151230362,0.0,433.33205026878903,434.1181975551538,433.2121344033415,433.81403121677045
3.3000000000000025,-1.93506601284,-1.21949408895,19.7419567462,0.0321171231373,0.146428692323,0.0,-2.16772173289,-0.840398309962,5.43977471966,0.136125606324,0.0261477805081,0.0,434.4410964704657,433.5292439243673,434.7756633060376,436.35920949052564
3.3600000000000025,-2.06790551247,-1.26934592747,20.0689420349,0.0403288562203,0.14770820501,0.0,-2.26041673895,-0.820607784916,5.45954950794,0.138294608279,0.00932178232364,0.0,444.44928310922796,443.0678383006012,443.88782416428455,444.08316013853903
3.4200000000000026,-2.20623394853,-1.31789117748,20.3964103249,0.0488117643574,0.149171894051,0.0,-2.35067397452,-0.79685061617,5.4559903468,0.146928305483,0.0443272082383,0.0,436.200158641669,439.11436269189255,435.4573794938536,436.1981099804126
3.4800000000000026,-2.35048825285,-1.36470588525,20.7267598941,0.0576673172008,0.151972849393,0.0,-2.45804545225,-0.762779163098,5.55501892222,0.148887454603,0.0510187928342,0.0,468.9457804459133,469.4665323851765,468.9164031828389,469.08776473780904
3.5400000000000027,-2.50108741411,-1.40935940609,21.0619510789,0.0666843697424,0.15494726793,0.0,-2.56220899384,-0.724839062257,5.61753774594,0.152937658898,0.0465153691256,0.0,459.8369732635678,459.4814646483319,458.6949447054566,459.03697624170627
